Date,Open,High,Low,Close,Adj Close,Volume
2019-12-18,13805.200195,13819.700195,13790.240234,13799.209961,13799.209961,4014080000
2019-12-19,13801.730469,13838.990234,13798.780273,13831.669922,13831.669922,3720450000
2019-12-20,13831.669922,13914.280273,13831.669922,13889.250000,13889.250000,6454270000
2019-12-23,13906.870117,13908.160156,13888.589844,13899.990234,13899.990234,3060610000
2019-12-24,13902.959961,13902.959961,13885.559570,13895.139648,13895.139648,1296540000
2019-12-26,13911.160156,13941.559570,13895.200195,13940.419922,13940.419922,2160680000
2019-12-27,13976.849609,13978.610352,13928.150391,13944.139648,13944.139648,2428670000
2019-12-30,13951.259766,13952.780273,13864.570313,13876.150391,13876.150391,3013290000
2019-12-31,13852.599609,13915.740234,13843.980469,13913.030273,13913.030273,2893810000
2020-01-02,13913.030273,14003.389648,13913.030273,14002.490234,14002.490234,3458250000
2020-01-03,13877.480469,13950.740234,13870.740234,13917.049805,13917.049805,3461290000
2020-01-06,13856.719727,13943.299805,13852.730469,13941.799805,13941.799805,3674070000
2020-01-07,13911.190430,13923.509766,13880.530273,13898.450195,13898.450195,3420380000
2020-01-08,13897.009766,13986.690430,13896.589844,13934.440430,13934.440430,3720890000
2020-01-09,13974.070313,14004.419922,13960.169922,13997.650391,13997.650391,3638390000
2020-01-10,14018.120117,14021.650391,13941.519531,13957.969727,13957.969727,3212970000
2020-01-13,13980.469727,14042.650391,13963.870117,14042.650391,14042.650391,3456380000
2020-01-14,14024.230469,14068.580078,14005.629883,14037.129883,14037.129883,3665130000
2020-01-15,14022.299805,14089.940430,14021.179688,14053.230469,14053.230469,3716840000
2020-01-16,14103.530273,14142.309570,14094.879883,14141.780273,14141.780273,3535080000
2020-01-17,14168.139648,14183.259766,14156.400391,14183.200195,14183.200195,3698170000
2020-01-21,14126.120117,14153.019531,14102.389648,14109.980469,14109.980469,4105340000
2020-01-22,14147.889648,14168.200195,14104.059570,14110.240234,14110.240234,3619850000
2020-01-23,14064.280273,14109.589844,14003.280273,14102.040039,14102.040039,3764860000
2020-01-24,14120.019531,14120.019531,13920.570313,13978.469727,13978.469727,3707130000
2020-01-27,13746.629883,13826.429688,13742.009766,13769.599609,13769.599609,3823100000
2020-01-28,13812.650391,13913.589844,13798.339844,13877.610352,13877.610352,3526720000
2020-01-29,13912.790039,13922.440430,13843.790039,13843.809570,13843.809570,3584500000
2020-01-30,13745.200195,13869.639648,13699.809570,13861.919922,13861.919922,3787250000
2020-01-31,13783.809570,13788.219727,13573.040039,13614.099609,13614.099609,4527830000
2020-02-03,13655.889648,13765.330078,13655.889648,13677.919922,13677.919922,3757910000
2020-02-04,13826.099609,13920.629883,13826.099609,13862.839844,13862.839844,3995320000
2020-02-05,13964.000000,14029.910156,13947.589844,14024.860352,14024.860352,4117730000
2020-02-06,14066.900391,14069.330078,14023.480469,14034.950195,14034.950195,3868370000
2020-02-07,13987.509766,13987.509766,13912.040039,13931.929688,13931.929688,3730650000
2020-02-10,13904.019531,13984.549805,13899.530273,13984.480469,13984.480469,3450350000
2020-02-11,13984.480469,14100.269531,13984.480469,14054.080078,14054.080078,3760550000
2020-02-12,14117.830078,14148.240234,14108.519531,14136.980469,14136.980469,3926380000
2020-02-13,14069.250000,14132.879883,14049.129883,14099.040039,14099.040039,3498240000
2020-02-14,14104.769531,14110.190430,14046.599609,14097.339844,14097.339844,3398040000
2020-02-18,14047.910156,14072.690430,13990.700195,14039.009766,14039.009766,3746720000
2020-02-19,14077.509766,14115.950195,14066.240234,14087.129883,14087.129883,3600150000
2020-02-20,14061.040039,14104.919922,13955.750000,14061.480469,14061.480469,4007320000
2020-02-21,14014.629883,14014.629883,13931.129883,13975.780273,13975.780273,3899270000
2020-02-24,13654.000000,13654.000000,13493.679688,13534.120117,13534.120117,4842960000
2020-02-25,13570.209961,13582.740234,13110.089844,13143.730469,13143.730469,5591510000
2020-02-26,13194.309570,13323.339844,13041.940430,13046.620117,13046.620117,5478110000
2020-02-27,12841.400391,12977.179688,12544.990234,12547.250000,12547.250000,7058840000
2020-02-28,12547.250000,12547.250000,12024.450195,12380.969727,12380.969727,8563850000
2020-03-02,12441.429688,12830.129883,12316.179688,12827.990234,12827.990234,6376400000
2020-03-03,12845.059570,13015.660156,12432.519531,12542.740234,12542.740234,6355940000
2020-03-04,12696.610352,13011.450195,12673.900391,13009.959961,13009.959961,5035480000
2020-03-05,12740.860352,12786.639648,12489.769531,12593.030273,12593.030273,5575550000
2020-03-06,12593.030273,12593.030273,12106.740234,12352.030273,12352.030273,6552140000
2020-03-09,11748.610352,11748.610352,11240.769531,11298.429688,11298.429688,8423050000
2020-03-10,11635.219727,11794.009766,11246.519531,11793.269531,11793.269531,7635960000
2020-03-11,11523.940430,11523.940430,11053.790039,11177.290039,11177.290039,7374110000
2020-03-12,10466.700195,10646.919922,10054.469727,10060.759766,10060.759766,8829380000
2020-03-13,10445.440430,10851.750000,10060.349609,10851.740234,10851.740234,8258670000
2020-03-16,10851.980469,10851.980469,9559.230469,9567.530273,9567.530273,7781540000
2020-03-17,9726.179688,10154.160156,9484.650391,10063.360352,10063.360352,8358500000
2020-03-18,9562.490234,9666.570313,8953.599609,9384.599609,9384.599609,8755780000
2020-03-19,9313.759766,9622.209961,9048.360352,9461.309570,9461.309570,7946710000
2020-03-20,9577.900391,9676.940430,9108.150391,9133.160156,9133.160156,9044690000
2020-03-23,9014.580078,9053.490234,8664.940430,8777.379883,8777.379883,7402180000
2020-03-24,9276.639648,9672.009766,9276.639648,9658.320313,9658.320313,7547350000
2020-03-25,9749.799805,10303.900391,9591.740234,9961.379883,9961.379883,8285670000
2020-03-26,10060.480469,10556.900391,10060.480469,10536.280273,10536.280273,7753160000
2020-03-27,10135.730469,10449.219727,10064.500000,10187.209961,10187.209961,6194330000
2020-03-30,10238.129883,10455.769531,10131.599609,10434.740234,10434.740234,5746220000
2020-03-31,10387.730469,10499.799805,10237.219727,10301.870117,10301.870117,6568290000
2020-04-01,9917.309570,10029.000000,9766.799805,9844.849609,9844.849609,5947900000
2020-04-02,9815.269531,10142.009766,9813.509766,10062.370117,10062.370117,6454990000
2020-04-03,10012.469727,10075.910156,9774.240234,9880.629883,9880.629883,6087190000
2020-04-06,10264.129883,10560.730469,10233.040039,10515.240234,10515.240234,6391860000
2020-04-07,10894.200195,10912.559570,10534.740234,10537.040039,10537.040039,7040720000
2020-04-08,10641.509766,10939.969727,10538.650391,10902.589844,10902.589844,5856370000
2020-04-09,11070.320313,11272.480469,11019.820313,11136.610352,11136.610352,7880140000
2020-04-13,11136.610352,11136.610352,10817.150391,10949.530273,10949.530273,5274310000
2020-04-14,11151.160156,11241.230469,11064.629883,11172.200195,11172.200195,5567400000
2020-04-15,10861.969727,10903.059570,10760.959961,10843.919922,10843.919922,5203390000
2020-04-16,10882.830078,10891.679688,10718.129883,10818.030273,10818.030273,5179990000
2020-04-17,11101.320313,11231.269531,11030.419922,11208.290039,11208.290039,5792140000
2020-04-20,11016.879883,11181.809570,10985.059570,11003.879883,11003.879883,5220160000
2020-04-21,10763.669922,10861.790039,10667.290039,10706.440430,10706.440430,5075830000
2020-04-22,10919.969727,10955.500000,10844.759766,10908.559570,10908.559570,5049660000
2020-04-23,10961.240234,11099.000000,10905.839844,10916.679688,10916.679688,5756520000
2020-04-24,11000.700195,11050.009766,10868.929688,11017.900391,11017.900391,5374480000
2020-04-27,11106.030273,11301.309570,11086.959961,11264.839844,11264.839844,5194260000
2020-04-28,11462.379883,11481.299805,11272.780273,11319.700195,11319.700195,5672880000
2020-04-29,11546.400391,11675.299805,11513.080078,11618.230469,11618.230469,6620140000
2020-04-30,11473.230469,11492.910156,11326.200195,11372.339844,11372.339844,6523120000
2020-05-01,11158.870117,11187.769531,11011.459961,11058.570313,11058.570313,4753160000
2020-05-04,10965.769531,11061.959961,10900.389648,11056.280273,11056.280273,4723140000
2020-05-05,11188.969727,11259.200195,11124.690430,11135.400391,11135.400391,5129590000
2020-05-06,11196.870117,11204.530273,10999.990234,10999.990234,10999.990234,4861920000
2020-05-07,11140.929688,11228.250000,11109.559570,11121.669922,11121.669922,5164640000
2020-05-08,11281.299805,11360.110352,11237.509766,11354.339844,11354.339844,4857160000
2020-05-11,11244.250000,11345.429688,11205.400391,11281.370117,11281.370117,4807320000
2020-05-12,11332.419922,11343.389648,11055.580078,11055.580078,11055.580078,5107710000
2020-05-13,11035.230469,11038.379883,10747.809570,10829.440430,10829.440430,6143130000
2020-05-14,10661.929688,10927.849609,10551.549805,10927.410156,10927.410156,5641920000
2020-05-15,10927.410156,10968.169922,10817.120117,10947.320313,10947.320313,5477040000
2020-05-18,11282.889648,11454.349609,11282.889648,11402.230469,11402.230469,6364290000
2020-05-19,11374.230469,11409.660156,11248.540039,11248.969727,11248.969727,4969330000
2020-05-20,11408.610352,11477.330078,11384.360352,11420.040039,11420.040039,4992970000
2020-05-21,11393.919922,11447.259766,11287.429688,11351.599609,11351.599609,4966940000
2020-05-22,11325.080078,11333.650391,11247.290039,11331.969727,11331.969727,3952800000
2020-05-26,11636.540039,11676.959961,11590.309570,11603.000000,11603.000000,5837060000
2020-05-27,11787.559570,11837.549805,11602.429688,11837.530273,11837.530273,6371230000
2020-05-28,11935.879883,11939.740234,11783.219727,11804.910156,11804.910156,5402670000
2020-05-29,11750.969727,11817.389648,11645.709961,11802.950195,11802.950195,7275080000
2020-06-01,11799.919922,11928.799805,11781.879883,11900.240234,11900.240234,4673410000
2020-06-02,11900.240234,12046.410156,11900.240234,12046.410156,12046.410156,5187230000
2020-06-03,12175.059570,12329.290039,12175.059570,12302.190430,12302.190430,5989560000
2020-06-04,12236.740234,12328.509766,12202.360352,12286.980469,12286.980469,6428130000
2020-06-05,12640.980469,12752.139648,12600.700195,12641.440430,12641.440430,8617590000
2020-06-08,12734.540039,12836.679688,12688.549805,12836.599609,12836.599609,8437380000
2020-06-09,12635.599609,12682.740234,12578.540039,12619.519531,12619.519531,6382620000
2020-06-10,12616.629883,12628.910156,12431.559570,12449.219727,12449.219727,6570840000
2020-06-11,12090.129883,12099.179688,11636.009766,11659.169922,11659.169922,7018890000
2020-06-12,11999.480469,12030.940430,11640.589844,11867.169922,11867.169922,5832250000
2020-06-15,11565.820313,11997.650391,11525.360352,11942.910156,11942.910156,5740660000
2020-06-16,12304.139648,12318.750000,11992.980469,12161.469727,12161.469727,5829240000
2020-06-17,12193.410156,12202.580078,12068.209961,12086.490234,12086.490234,4549390000
2020-06-18,11994.459961,12110.200195,11984.709961,12072.589844,12072.589844,4429030000
2020-06-19,12240.309570,12240.309570,11946.959961,11980.120117,11980.120117,8327780000
2020-06-22,11963.299805,12045.650391,11907.219727,12028.910156,12028.910156,4665380000
2020-06-23,12157.370117,12176.429688,12068.089844,12077.740234,12077.740234,4704830000
2020-06-24,11956.290039,11961.620117,11650.910156,11726.540039,11726.540039,5587200000
2020-06-25,11680.389648,11866.200195,11640.019531,11865.110352,11865.110352,4815420000
2020-06-26,11796.400391,11814.009766,11578.809570,11604.429688,11604.429688,8098120000
2020-06-29,11683.070313,11777.639648,11605.469727,11777.080078,11777.080078,4462770000
2020-06-30,11736.750000,11934.959961,11724.570313,11893.780273,11893.780273,4696280000
2020-07-01,11907.830078,11982.230469,11858.820313,11901.549805,11901.549805,4443130000
2020-07-02,12088.700195,12138.830078,11970.799805,11991.519531,11991.519531,4190830000
2020-07-06,12181.290039,12218.190430,12114.320313,12160.009766,12160.009766,4736450000
2020-07-07,12056.209961,12107.950195,11979.769531,11990.139648,11990.139648,4563700000
2020-07-08,12023.570313,12095.179688,11971.889648,12086.389648,12086.389648,4927700000
2020-07-09,12089.240234,12103.160156,11831.040039,11928.629883,11928.629883,4829020000
2020-07-10,11935.299805,12079.110352,11906.209961,12075.580078,12075.580078,4515340000
2020-07-13,12159.750000,12242.679688,12000.980469,12014.669922,12014.669922,4890780000
2020-07-14,11989.410156,12215.150391,11963.500000,12014.669922,12014.669922,4476170000
2020-07-15,12377.650391,12419.799805,12309.259766,12391.320313,12391.320313,4669760000
2020-07-16,12310.179688,12381.379883,12295.690430,12350.110352,12350.110352,3961230000
2020-07-17,12395.759766,12427.490234,12339.870117,12402.740234,12402.740234,3993830000
2020-07-20,12413.150391,12432.769531,12352.719727,12392.980469,12392.980469,3971200000
2020-07-21,12492.080078,12570.709961,12481.969727,12508.679688,12508.679688,4547960000
2020-07-22,12508.679688,12578.980469,12480.730469,12569.070313,12569.070313,4255190000
2020-07-23,12567.169922,12617.179688,12459.059570,12510.870117,12510.870117,4290460000
2020-07-24,12488.679688,12522.190430,12427.660156,12461.780273,12461.780273,3894900000
2020-07-27,12481.009766,12556.559570,12444.509766,12553.129883,12553.129883,3963910000
2020-07-28,12515.839844,12563.450195,12482.269531,12491.219727,12491.219727,4027890000
2020-07-29,12533.459961,12688.690430,12533.459961,12669.620117,12669.620117,4676300000
2020-07-30,12491.459961,12544.799805,12393.799805,12533.280273,12533.280273,4254010000
2020-07-31,12509.330078,12509.330078,12320.730469,12465.049805,12465.049805,5117260000
2020-08-03,12513.209961,12562.269531,12470.469727,12536.809570,12536.809570,4643640000
2020-08-04,12548.929688,12612.469727,12532.610352,12612.110352,12612.110352,4621670000
2020-08-05,12612.089844,12751.360352,12612.089844,12731.549805,12731.549805,4732220000
2020-08-06,12702.875977,12727.738281,12659.305664,12684.279297,12684.279297,0
